#formation1.dat
# T X Y Z 
 0 2592 1290 1003
 75 2590 1292 1003
 150 2584 1295 1003
 225 2575 1298 1003
 300 2563 1302 1003
 375 2548 1306 1003
 450 2530 1311 1003
 525 2510 1316 1003
 600 2488 1321 1003
 675 2464 1327 1003
 750 2438 1333 1003
 825 2410 1339 1003
 900 2381 1345 1003
 975 2352 1351 1003
 1050 2322 1357 1003
 1125 2292 1363 1003
 1200 2262 1369 1003
 1275 2233 1374 1003
 1350 2204 1379 1003
 1425 2176 1384 1003
 1500 2150 1388 1003
 1575 2125 1392 1003
 1650 2102 1396 1003
 1725 2081 1399 1003
 1800 2061 1402 1003
 1875 2043 1404 1003
 1950 2026 1406 1003
 2025 2011 1408 1003
 2100 1998 1409 1003
 2175 1987 1410 1003
 2250 1978 1411 1003
 2325 1971 1412 1003
 2400 1967 1413 1003
 2475 1965 1413 1003
 2550 1965 1413 1003
 2625 1966 1413 1003
 2700 1970 1413 1003
 2775 1975 1413 1003
 2850 1982 1413 1003
 2925 1991 1413 1003
 3000 2001 1413 1003
 3075 2013 1413 1003
 3150 2026 1413 1003
 3225 2040 1413 1003
 3300 2055 1412 1003
 3375 2070 1411 1003
 3450 2086 1410 1003
 3525 2102 1409 1003
 3600 2118 1408 1003
 3675 2134 1406 1003
 3750 2149 1404 1003
 3825 2164 1402 1003
 3900 2178 1400 1003
 3975 2192 1398 1003
 4050 2205 1396 1003
 4125 2217 1394 1003
 4200 2229 1392 1003
 4275 2240 1390 1003
 4350 2251 1388 1003
 4425 2261 1386 1003
 4500 2271 1384 1003
 4575 2281 1382 1003
 4650 2290 1379 1003
 4725 2299 1376 1003
 4800 2307 1373 1003
 4875 2315 1371 1003
 4950 2322 1369 1003
 5025 2328 1367 1003
 5100 2333 1365 1003
 5175 2337 1363 1003
 5250 2339 1362 1003
 5325 2340 1361 1003
 5400 2340 1360 1003
 5475 2340 1360 1003
 5550 2338 1360 1003
 5625 2335 1360 1003
 5700 2330 1360 1003
 5775 2324 1360 1003
 5850 2316 1360 1003
 5925 2307 1360 1003
 6000 2297 1360 1003
 6075 2285 1361 1003
 6150 2272 1362 1003
 6225 2258 1363 1003
 6300 2243 1364 1003
 6375 2227 1365 1003
 6450 2210 1366 1003
 6525 2193 1367 1003
 6600 2175 1368 1003
 6675 2157 1369 1003
 6750 2139 1370 1003
 6825 2121 1371 1003
 6900 2103 1372 1003
 6975 2086 1373 1003
 7050 2069 1374 1003
 7125 2053 1374 1003
 7200 2038 1374 1003
 7275 2023 1374 1003
 7350 2009 1374 1003
 7425 1996 1374 1003
 7500 1984 1374 1003
 7575 1973 1374 1003
 7650 1963 1374 1003
 7725 1953 1374 1003
 7800 1944 1374 1003
 7875 1935 1374 1003
 7950 1927 1374 1003
 8025 1919 1374 1003
 8100 1912 1374 1003
 8175 1905 1374 1003
