#iRobot2.data
# T X Y Z S 
 11800 1137 493 0 4.499999999999993
 11900 1158 497 0 4.499999999999993
 12000 1178 496 0 4.499999999999993
 12100 1216 500 0 4.499999999999993
 12200 1235 501 0 4.499999999999993
 12300 1256 505 0 4.499999999999993
 12400 1291 508 0 4.499999999999993
 12500 1312 511 0 4.499999999999993
 12600 1331 512 0 4.499999999999993
 12700 1370 515 0 4.499999999999993
 12800 1389 517 0 4.499999999999993
 12900 1407 517 0 4.499999999999993
 13000 1445 516 0 4.499999999999993
 13100 1461 521 0 4.499999999999993
 13200 1475 521 0 4.499999999999993
 13300 1515 519 0 4.499999999999993
 13400 1536 520 0 4.499999999999993
 13500 1550 522 0 4.499999999999993
 13600 1586 527 0 4.499999999999993
 13700 1602 530 0 4.499999999999993
 13800 1621 531 0 4.499999999999993
 13900 1652 538 0 4.499999999999993
 14000 1672 537 0 4.499999999999993
 14100 1692 538 0 4.499999999999993
 14200 1735 542 0 4.499999999999993
 14300 1756 543 0 4.499999999999993
 14400 1775 543 0 4.499999999999993
 14500 1809 552 0 4.499999999999993
 14600 1831 551 0 4.499999999999993
 14700 1851 552 0 4.499999999999993
 14800 1885 549 0 4.499999999999993
 14900 1901 549 0 4.499999999999993
 15000 1920 550 0 4.499999999999993
 15100 1956 553 0 4.499999999999993
 15200 1974 554 0 4.499999999999993
 15300 1993 554 0 4.499999999999993
 15400 2032 555 0 4.499999999999993
 15500 2051 556 0 4.499999999999993
 15600 2066 556 0 4.499999999999993
 15700 2100 559 0 4.499999999999993
 15800 2122 563 0 4.499999999999993
 15900 2142 561 0 4.499999999999993
 16000 2176 561 0 4.499999999999993
 16100 2195 562 0 4.499999999999993
 16200 2216 563 0 4.499999999999993
 16300 2249 565 0 4.499999999999993
 16400 2264 564 0 4.499999999999993
 16500 2283 568 0 4.499999999999993
 16600 2320 570 0 4.499999999999993
 16700 2336 568 0 4.499999999999993
 16800 2355 571 0 4.499999999999993
 16900 2391 568 0 4.499999999999993
 17000 2412 569 0 4.499999999999993
 17100 2430 572 0 4.499999999999993
 17200 2463 580 0 4.499999999999993
 17300 2479 579 0 4.499999999999993
 17500 2530 581 0 4.7249999999999925
 17600 2545 579 0 4.949999999999992
 17700 2563 579 0 4.949999999999992
 17800 2597 581 0 5.3999999999999915
 17900 2616 581 0 5.3999999999999915
 18000 2632 581 0 5.3999999999999915
 18100 2666 591 0 5.3999999999999915
 18200 2680 594 0 5.3999999999999915
 18300 2701 597 0 5.3999999999999915
 18400 2737 601 0 5.3999999999999915
 18500 2753 605 0 5.3999999999999915
 18600 2769 609 0 5.3999999999999915
 18700 2799 609 0 5.3999999999999915
 18800 2818 610 0 5.3999999999999915
 18900 2833 610 0 5.3999999999999915
 19000 2865 613 0 5.3999999999999915
 19100 2882 613 0 5.3999999999999915
 19300 2929 612 0 5.699999999999991
 19400 2943 612 0 5.699999999999991
 19600 2990 620 0 6.074999999999991
 19700 3008 620 0 6.074999999999991
 19800 3027 624 0 6.074999999999991
 19900 3066 631 0 6.074999999999991
 20000 3087 636 0 6.074999999999991
 20100 3101 638 0 6.074999999999991
 20200 3137 643 0 6.074999999999991
 20300 3154 647 0 6.074999999999991
 20400 3175 648 0 6.074999999999991
 20500 3213 652 0 6.074999999999991
 20600 3228 652 0 6.5249999999999915
 20700 3250 652 0 6.974999999999992
 20800 3287 657 0 7.499999999999992
 20900 3303 656 0 8.024999999999991
 21000 3321 658 0 8.024999999999991
 21100 3351 662 0 8.024999999999991
 21200 3365 666 0 8.024999999999991
 21300 3384 666 0 8.024999999999991
 21400 3418 669 0 8.024999999999991
 21500 3434 673 0 8.024999999999991
 21700 3479 676 0 8.624999999999991
 21800 3495 679 0 9.374999999999991
 22000 3536 683 0 10.124999999999991
 22100 3552 683 0 10.124999999999991
 22200 3571 684 0 10.124999999999991
 22300 3598 689 0 11.924999999999992
 22400 3609 689 0 11.924999999999992
 22500 3621 692 0 11.924999999999992
 22600 3649 697 0 13.874999999999991
 22700 3660 697 0 13.874999999999991
 22800 3670 697 0 13.874999999999991
 22900 3700 703 0 14.999999999999991
 23000 3716 710 0 14.999999999999991
 23200 3747 724 0 16.124999999999993
 23300 3759 724 0 16.124999999999993
 23500 3796 732 0 16.124999999999993
 23600 3812 739 0 16.124999999999993
 23800 3852 745 0 17.77499999999999
 23900 3861 752 0 23.09999999999999
 24000 3876 755 0 28.42499999999999
 24100 3873 756 0 28.42499999999999
 24200 3871 754 0 28.42499999999999
 24300 3873 757 0 36.67499999999999
 24400 3876 756 0 53.17499999999999
 24500 3877 757 0 61.42499999999999
 24600 3879 756 0 69.67499999999998
 24700 3874 753 0 86.17499999999998
 24800 3876 753 0 94.42499999999998
 24900 3876 753 0 102.67499999999998
 25000 3878 752 0 119.17499999999998
 25100 3876 749 0 127.42499999999998
 25200 3875 751 0 134.02499999999998
 25300 3875 748 0 142.95
 25400 3873 749 0 146.17499999999998
 25600 3860 760 0 150.82499999999996
 25700 3846 767 0 150.82499999999996
 25800 3827 779 0 150.82499999999996
 25900 3794 795 0 150.82499999999996
 26000 3775 807 0 150.82499999999996
 26100 3757 816 0 150.82499999999996
 26200 3727 836 0 150.82499999999996
 26300 3713 846 0 150.82499999999996
 26400 3697 853 0 150.82499999999996
 26500 3663 865 0 150.82499999999996
 26600 3646 875 0 150.82499999999996
 26700 3630 882 0 150.82499999999996
 26800 3598 899 0 150.82499999999996
 26900 3586 909 0 150.82499999999996
 27000 3574 919 0 150.82499999999996
 27100 3543 929 0 150.82499999999996
 27200 3525 937 0 150.82499999999996
 27300 3513 942 0 150.82499999999996
 27400 3475 958 0 150.82499999999996
 27500 3460 968 0 150.82499999999996
 27600 3445 979 0 150.82499999999996
 27700 3411 995 0 150.82499999999996
 27800 3399 1001 0 150.82499999999996
 27900 3379 1009 0 150.82499999999996
 28000 3347 1030 0 150.82499999999996
 28100 3334 1035 0 150.82499999999996
 28200 3318 1043 0 150.82499999999996
 28300 3285 1056 0 150.82499999999996
 28400 3273 1068 0 150.82499999999996
 28500 3260 1080 0 150.82499999999996
 28600 3231 1092 0 150.82499999999996
 28700 3213 1102 0 150.82499999999996
 28800 3194 1107 0 150.82499999999996
 28900 3164 1127 0 150.82499999999996
 29000 3146 1135 0 150.82499999999996
 29100 3130 1142 0 150.82499999999996
 29200 3102 1158 0 150.82499999999996
 29300 3083 1168 0 150.82499999999996
 29400 3067 1174 0 150.82499999999996
 29500 3036 1187 0 150.82499999999996
 29600 3023 1192 0 150.82499999999996
 29700 3009 1199 0 150.82499999999996
 29800 2979 1215 0 150.82499999999996
 29900 2963 1225 0 150.82499999999996
 30000 2950 1237 0 150.82499999999996
 30100 2919 1255 0 150.82499999999996
 30200 2906 1266 0 150.82499999999996
 30300 2887 1278 0 150.82499999999996
 30400 2859 1293 0 150.82499999999996
 30500 2840 1300 0 150.82499999999996
 30600 2826 1311 0 150.82499999999996
 30700 2797 1327 0 150.82499999999996
 30800 2785 1339 0 150.82499999999996
 30900 2772 1349 0 150.82499999999996
 31000 2742 1364 0 150.82499999999996
 31100 2730 1374 0 150.82499999999996
 31200 2713 1386 0 150.82499999999996
 31300 2685 1408 0 150.82499999999996
 31400 2670 1415 0 150.82499999999996
 31500 2653 1422 0 150.82499999999996
 31600 2621 1436 0 150.82499999999996
 31700 2605 1443 0 150.82499999999996
 31800 2588 1452 0 150.82499999999996
 31900 2557 1467 0 150.82499999999996
 32000 2543 1477 0 150.82499999999996
 32100 2531 1482 0 150.82499999999996
 32200 2504 1498 0 150.82499999999996
 32300 2488 1506 0 150.82499999999996
 32400 2471 1514 0 150.82499999999996
 32500 2444 1535 0 150.82499999999996
 32600 2432 1545 0 150.82499999999996
 32700 2415 1555 0 150.82499999999996
 32800 2384 1573 0 150.82499999999996
 32900 2370 1578 0 150.82499999999996
 33000 2356 1589 0 150.82499999999996
 33100 2320 1603 0 150.82499999999996
 33200 2302 1615 0 150.82499999999996
 33300 2286 1627 0 150.82499999999996
 33400 2254 1648 0 150.82499999999996
 33500 2236 1660 0 150.82499999999996
 33600 2220 1672 0 150.97499999999997
 33700 2189 1686 0 150.97499999999997
 33800 2174 1696 0 151.12499999999997
 33900 2161 1701 0 151.27499999999998
 34000 2122 1713 0 151.27499999999998
 34100 2109 1720 0 151.27499999999998
 34200 2096 1730 0 151.27499999999998
 34300 2065 1743 0 151.27499999999998
 34400 2052 1755 0 151.27499999999998
 34500 2037 1765 0 151.27499999999998
 34600 2004 1779 0 151.27499999999998
 34700 1987 1790 0 151.27499999999998
 34800 1973 1801 0 151.27499999999998
 34900 1939 1823 0 151.27499999999998
 35000 1924 1832 0 151.27499999999998
 35100 1908 1838 0 151.27499999999998
 35200 1872 1855 0 151.27499999999998
 35300 1858 1866 0 151.27499999999998
 35400 1838 1876 0 151.27499999999998
 35500 1809 1892 0 151.27499999999998
 35600 1789 1900 0 151.49999999999997
 35700 1769 1908 0 151.72499999999997
 35800 1737 1925 0 151.72499999999997
 35900 1721 1934 0 151.94999999999996
 36000 1708 1946 0 152.17499999999995
 36100 1677 1956 0 152.17499999999995
 36200 1663 1961 0 152.17499999999995
 36300 1646 1970 0 152.17499999999995
 36400 1618 1985 0 152.17499999999995
 36500 1603 1994 0 152.17499999999995
 36600 1587 1999 0 152.17499999999995
 36700 1554 2013 0 152.17499999999995
 36800 1539 2020 0 152.17499999999995
 36900 1524 2031 0 152.17499999999995
 37000 1489 2047 0 152.17499999999995
 37100 1471 2057 0 152.17499999999995
 37200 1458 2068 0 152.17499999999995
 37300 1419 2086 0 152.17499999999995
 37400 1399 2098 0 152.17499999999995
 37600 1357 2120 0 152.54999999999995
 37700 1343 2132 0 152.54999999999995
 37900 1293 2151 0 152.99999999999994
 38000 1278 2156 0 153.44999999999993
 38100 1263 2161 0 153.89999999999992
 38200 1233 2174 0 153.89999999999992
 38300 1217 2181 0 153.89999999999992
 38400 1198 2185 0 153.89999999999992
 38500 1164 2194 0 153.89999999999992
 38600 1145 2200 0 153.89999999999992
 38800 1095 2220 0 153.89999999999992
 38900 1076 2223 0 153.89999999999992
 39100 1041 2243 0 153.89999999999992
 39200 1028 2253 0 153.89999999999992
 39400 992 2270 0 153.89999999999992
 39500 979 2273 0 153.89999999999992
 39700 943 2295 0 153.89999999999992
 39800 930 2298 0 153.89999999999992
 40000 892 2324 0 153.89999999999992
 40100 881 2326 0 153.89999999999992
 40300 847 2340 0 153.89999999999992
 40400 833 2344 0 153.89999999999992
 40500 824 2348 0 153.89999999999992
 40600 793 2360 0 153.89999999999992
 40700 784 2362 0 153.89999999999992
 40900 753 2374 0 153.89999999999992
 41000 739 2377 0 153.89999999999992
 41100 732 2386 0 153.89999999999992
 41200 710 2394 0 153.2249999999999
 41300 702 2403 0 153.2249999999999
 41400 703 2401 0 153.2249999999999
 41500 705 2396 0 153.2249999999999
 41600 708 2397 0 153.2249999999999
 41800 709 2395 0 153.2249999999999
 41900 710 2395 0 153.2249999999999
 42000 710 2397 0 153.2249999999999
 42100 711 2401 0 136.7249999999999
 42200 708 2403 0 128.4749999999999
 42300 705 2405 0 120.22499999999991
 42400 707 2404 0 103.72499999999991
 42500 705 2404 0 95.47499999999991
 42600 705 2402 0 87.22499999999991
 42700 709 2404 0 70.72499999999991
 42800 706 2406 0 62.47499999999991
 42900 704 2409 0 54.22499999999991
 43000 699 2410 0 37.72499999999991
 43100 700 2410 0 29.47499999999991
 43200 700 2410 0 21.22499999999991
 43300 695 2413 0 11.62499999999991
 43400 698 2413 0 8.39999999999991
 43500 696 2413 0 5.84999999999991
 43600 711 2416 0 3.29999999999991
 43700 733 2418 0 3.29999999999991
 43800 752 2417 0 3.29999999999991
 43900 786 2415 0 3.29999999999991
 44000 807 2413 0 3.29999999999991
 44100 823 2414 0 3.29999999999991
 44200 860 2418 0 3.29999999999991
 44300 878 2416 0 3.29999999999991
 44400 898 2415 0 3.29999999999991
 44500 932 2417 0 3.29999999999991
 44600 953 2421 0 3.29999999999991
 44700 969 2420 0 3.29999999999991
 44800 1003 2421 0 3.29999999999991
 44900 1022 2421 0 3.29999999999991
 45000 1041 2423 0 3.29999999999991
 45100 1074 2430 0 3.29999999999991
 45200 1093 2434 0 3.29999999999991
 45300 1109 2434 0 3.29999999999991
 45400 1146 2439 0 3.29999999999991
 45500 1167 2441 0 3.29999999999991
 45600 1184 2445 0 3.29999999999991
 45700 1224 2445 0 3.29999999999991
 45800 1245 2446 0 3.29999999999991
 45900 1260 2446 0 3.29999999999991
 46000 1293 2449 0 3.29999999999991
 46100 1308 2452 0 3.29999999999991
 46200 1324 2453 0 3.29999999999991
 46300 1359 2455 0 3.29999999999991
 46400 1376 2454 0 3.29999999999991
 46500 1398 2457 0 3.29999999999991
 46600 1433 2460 0 3.29999999999991
 46700 1453 2463 0 3.29999999999991
 46800 1467 2462 0 3.29999999999991
 46900 1508 2466 0 3.29999999999991
 47000 1526 2466 0 3.29999999999991
 47100 1543 2470 0 3.29999999999991
 47200 1578 2474 0 3.29999999999991
 47300 1596 2478 0 3.29999999999991
 47400 1616 2483 0 3.29999999999991
 47500 1655 2490 0 3.29999999999991
 47600 1676 2493 0 3.29999999999991
 47700 1696 2494 0 3.29999999999991
 47800 1728 2491 0 3.29999999999991
 47900 1748 2493 0 3.29999999999991
 48000 1765 2495 0 3.29999999999991
 48100 1802 2496 0 3.29999999999991
 48200 1822 2500 0 3.29999999999991
 48300 1838 2502 0 3.29999999999991
 48400 1876 2505 0 3.29999999999991
 48500 1894 2505 0 3.29999999999991
 48600 1912 2503 0 3.29999999999991
 48700 1948 2505 0 3.29999999999991
 48800 1969 2506 0 3.29999999999991
 49000 2027 2511 0 3.22499999999991
 49100 2044 2514 0 3.1499999999999098
 49300 2099 2515 0 2.84999999999991
 49400 2115 2515 0 2.84999999999991
 49500 2131 2519 0 2.84999999999991
 49600 2164 2518 0 2.84999999999991
 49700 2180 2518 0 2.84999999999991
 49800 2199 2519 0 2.84999999999991
 49900 2237 2516 0 2.84999999999991
 50000 2256 2520 0 2.84999999999991
 50100 2272 2519 0 2.84999999999991
 50200 2312 2520 0 2.84999999999991
 50300 2330 2522 0 2.84999999999991
 50400 2346 2522 0 2.84999999999991
 50500 2386 2527 0 2.84999999999991
 50600 2408 2531 0 2.84999999999991
 50700 2429 2532 0 2.84999999999991
 50800 2468 2535 0 2.84999999999991
 50900 2485 2535 0 2.84999999999991
 51000 2501 2533 0 2.84999999999991
 51100 2542 2534 0 2.84999999999991
 51200 2559 2535 0 2.84999999999991
 51300 2573 2539 0 2.84999999999991
 51400 2611 2536 0 2.84999999999991
 51500 2626 2535 0 2.84999999999991
 51600 2641 2536 0 2.84999999999991
 51700 2682 2537 0 2.84999999999991
 51800 2702 2539 0 2.84999999999991
 51900 2722 2536 0 2.84999999999991
 52000 2754 2536 0 2.84999999999991
 52100 2773 2540 0 2.84999999999991
 52200 2795 2538 0 2.84999999999991
 52300 2826 2539 0 2.84999999999991
 52400 2842 2537 0 2.84999999999991
 52600 2897 2533 0 2.84999999999991
 52700 2917 2537 0 2.84999999999991
 52900 2968 2537 0 2.84999999999991
 53000 2981 2536 0 2.84999999999991
 53100 2997 2535 0 2.84999999999991
 53200 3029 2538 0 2.84999999999991
 53300 3041 2540 0 2.84999999999991
 53500 3094 2543 0 2.84999999999991
 53600 3110 2543 0 2.32499999999991
 53700 3125 2540 0 1.7999999999999101
 53800 3158 2540 0 1.7999999999999101
 53900 3172 2543 0 1.7999999999999101
 54100 3216 2543 0 1.7999999999999101
 54200 3230 2545 0 1.7999999999999101
 54400 3279 2544 0 1.19999999999991
 54500 3293 2542 0 1.19999999999991
 54700 3341 2539 0 0.44999999999991
 54800 3356 2538 0 0.44999999999991
 55000 3392 2532 0 0.44999999999991
 55100 3403 2533 0 0.44999999999991
 55200 3418 2533 0 0.44999999999991
 55300 3447 2534 0 0.44999999999991
 55400 3462 2535 0 0.44999999999991
 55500 3465 2535 0 0.44999999999991
 55600 3466 2535 0 0.44999999999991
 55700 3469 2537 0 0.44999999999991
 55900 3471 2535 0 0.44999999999991
 56000 3473 2538 0 0.44999999999991
 56200 3471 2537 0 -16.05000000000009
 56300 3471 2534 0 -24.30000000000009
 56400 3468 2537 0 -32.55000000000009
 56500 3468 2542 0 -49.05000000000009
 56600 3465 2540 0 -57.30000000000009
 56700 3468 2542 0 -65.5500000000001
 56800 3471 2538 0 -82.0500000000001
 56900 3471 2536 0 -87.52500000000009
 57000 3470 2538 0 -91.87500000000009
 57100 3470 2535 0 -97.87500000000009
 57200 3467 2532 0 -99.97500000000008
 57300 3467 2535 0 -102.07500000000007
 57400 3463 2493 0 -102.07500000000007
 57500 3457 2477 0 -102.07500000000007
 57600 3456 2460 0 -102.07500000000007
 57700 3446 2426 0 -102.07500000000007
 57800 3446 2408 0 -102.07500000000007
 57900 3439 2387 0 -102.07500000000007
 58000 3429 2345 0 -102.07500000000007
 58100 3429 2326 0 -102.07500000000007
 58200 3428 2304 0 -102.07500000000007
 58300 3419 2273 0 -102.07500000000007
 58400 3417 2253 0 -102.07500000000007
 58500 3411 2238 0 -102.07500000000007
 58600 3406 2206 0 -102.07500000000007
 58700 3400 2189 0 -102.07500000000007
 58800 3397 2171 0 -102.07500000000007
 58900 3387 2133 0 -102.07500000000007
 59000 3383 2116 0 -102.07500000000007
 59100 3383 2097 0 -102.07500000000007
 59200 3376 2059 0 -102.07500000000007
 59300 3369 2041 0 -102.07500000000007
 59400 3368 2021 0 -102.07500000000007
 59500 3365 1981 0 -102.07500000000007
 59600 3359 1960 0 -102.07500000000007
 59700 3359 1940 0 -102.07500000000007
 59800 3353 1905 0 -102.07500000000007
 59900 3353 1886 0 -102.07500000000007
 60000 3352 1864 0 -102.07500000000007
 60100 3349 1834 0 -102.07500000000007
 60200 3346 1817 0 -102.07500000000007
 60300 3340 1796 0 -102.07500000000007
 60400 3338 1766 0 -102.07500000000007
 60500 3331 1750 0 -102.07500000000007
 60600 3324 1736 0 -102.07500000000007
 60700 3321 1696 0 -102.07500000000007
 60800 3318 1680 0 -102.07500000000007
 60900 3316 1663 0 -102.07500000000007
 61000 3307 1630 0 -102.07500000000007
 61100 3304 1611 0 -102.07500000000007
 61200 3302 1593 0 -102.07500000000007
 61300 3295 1553 0 -102.07500000000007
 61400 3291 1535 0 -102.07500000000007
 61500 3288 1516 0 -102.07500000000007
 61600 3279 1476 0 -102.07500000000007
 61700 3279 1456 0 -102.07500000000007
 61800 3273 1442 0 -102.07500000000007
 61900 3265 1404 0 -102.07500000000007
 62000 3260 1385 0 -102.07500000000007
 62100 3254 1370 0 -102.07500000000007
 62200 3248 1338 0 -102.07500000000007
 62300 3246 1320 0 -102.07500000000007
 62500 3240 1271 0 -102.07500000000007
 62600 3234 1255 0 -102.67500000000007
 62800 3221 1207 0 -103.27500000000006
 62900 3218 1192 0 -103.27500000000006
 63100 3200 1147 0 -103.27500000000006
 63200 3200 1132 0 -103.27500000000006
 63300 3200 1114 0 -103.27500000000006
 63400 3193 1087 0 -104.32500000000006
 63500 3191 1073 0 -105.37500000000006
 63600 3184 1057 0 -105.37500000000006
 63700 3174 1023 0 -105.37500000000006
 63800 3171 1013 0 -105.37500000000006
 64000 3160 969 0 -105.37500000000006
 64100 3157 952 0 -106.80000000000005
 64200 3154 936 0 -108.22500000000005
 64300 3142 906 0 -108.22500000000005
 64400 3137 891 0 -108.22500000000005
 64500 3136 876 0 -108.22500000000005
 64600 3130 853 0 -117.52500000000006
 64700 3127 855 0 -117.52500000000006
 64800 3128 855 0 -117.52500000000006
 64900 3133 857 0 -117.52500000000006
 65000 3133 857 0 -117.52500000000006
