#iRobot1.data
# T X Y Z S 
 17100 2322 333 0 17.250000000000025
 17200 2358 346 0 17.250000000000025
 17300 2375 348 0 17.250000000000025
 17400 2396 350 0 17.250000000000025
 17500 2426 360 0 17.550000000000026
 17600 2446 363 0 17.850000000000026
 17800 2494 384 0 18.450000000000028
 17900 2513 387 0 18.450000000000028
 18000 2530 389 0 18.450000000000028
 18100 2562 400 0 18.450000000000028
 18200 2582 408 0 18.450000000000028
 18400 2632 427 0 18.75000000000003
 18500 2648 435 0 19.05000000000003
 18600 2667 442 0 19.05000000000003
 18700 2703 449 0 19.05000000000003
 18800 2724 458 0 19.05000000000003
 18900 2739 461 0 19.05000000000003
 19000 2770 477 0 19.05000000000003
 19100 2790 484 0 19.05000000000003
 19200 2809 488 0 19.05000000000003
 19300 2840 496 0 19.05000000000003
 19400 2855 502 0 19.05000000000003
 19600 2904 520 0 19.50000000000003
 19700 2923 524 0 20.025000000000027
 19800 2942 533 0 20.550000000000026
 19900 2978 544 0 20.550000000000026
 20000 2992 549 0 21.075000000000024
 20100 3008 558 0 21.600000000000023
 20200 3038 573 0 21.600000000000023
 20300 3056 581 0 21.600000000000023
 20500 3100 595 0 21.600000000000023
 20600 3112 598 0 21.600000000000023
 20700 3123 603 0 22.275000000000023
 20800 3152 614 0 22.950000000000024
 20900 3163 622 0 22.950000000000024
 21100 3204 633 0 22.950000000000024
 21200 3220 636 0 23.925000000000026
 21400 3257 659 0 24.900000000000027
 21500 3267 666 0 24.900000000000027
 21600 3280 675 0 24.900000000000027
 21700 3300 679 0 24.900000000000027
 21800 3311 687 0 24.900000000000027
 22000 3347 696 0 24.900000000000027
 22100 3362 699 0 27.450000000000028
 22200 3371 707 0 30.00000000000003
 22300 3392 717 0 32.550000000000026
 22400 3399 722 0 32.550000000000026
 22500 3410 727 0 32.550000000000026
 22600 3405 728 0 32.550000000000026
 22700 3403 731 0 32.550000000000026
 22800 3406 731 0 40.800000000000026
 22900 3409 736 0 57.300000000000026
 23000 3408 735 0 65.55000000000003
 23100 3407 735 0 73.80000000000003
 23200 3405 731 0 90.30000000000003
 23300 3407 734 0 98.55000000000003
 23400 3406 737 0 106.80000000000003
 23500 3403 738 0 123.30000000000003
 23600 3403 741 0 129.90000000000003
 23700 3403 738 0 135.15000000000003
 23800 3408 736 0 142.05000000000004
 23900 3407 735 0 144.37500000000003
 24000 3408 735 0 146.70000000000002
 24100 3381 755 0 146.70000000000002
 24200 3365 765 0 146.70000000000002
 24300 3351 778 0 146.70000000000002
 24400 3324 792 0 146.70000000000002
 24500 3307 801 0 146.70000000000002
 24600 3289 808 0 146.70000000000002
 24700 3255 833 0 146.70000000000002
 24800 3239 843 0 146.70000000000002
 24900 3223 852 0 146.70000000000002
 25000 3189 865 0 146.70000000000002
 25100 3178 873 0 146.70000000000002
 25200 3163 886 0 146.70000000000002
 25300 3130 905 0 146.70000000000002
 25400 3118 913 0 146.70000000000002
 25500 3102 925 0 146.70000000000002
 25600 3071 944 0 146.70000000000002
 25700 3056 950 0 146.70000000000002
 25800 3039 962 0 146.70000000000002
 25900 3005 982 0 146.70000000000002
 26000 2988 990 0 146.70000000000002
 26100 2972 998 0 146.70000000000002
 26200 2944 1019 0 146.70000000000002
 26300 2926 1026 0 146.70000000000002
 26400 2908 1035 0 146.70000000000002
 26500 2881 1059 0 146.70000000000002
 26600 2868 1066 0 146.70000000000002
 26700 2855 1078 0 146.70000000000002
 26800 2826 1093 0 146.70000000000002
 26900 2814 1103 0 146.70000000000002
 27000 2800 1110 0 146.70000000000002
 27100 2773 1125 0 146.70000000000002
 27200 2756 1133 0 146.70000000000002
 27300 2745 1147 0 146.70000000000002
 27400 2719 1166 0 146.70000000000002
 27500 2702 1174 0 146.70000000000002
 27600 2691 1180 0 146.70000000000002
 27700 2663 1200 0 146.70000000000002
 27800 2651 1209 0 146.70000000000002
 27900 2640 1219 0 146.70000000000002
 28000 2610 1239 0 146.70000000000002
 28100 2593 1245 0 146.70000000000002
 28200 2577 1252 0 146.70000000000002
 28300 2549 1275 0 146.70000000000002
 28400 2533 1282 0 146.70000000000002
 28500 2519 1292 0 146.70000000000002
 28600 2482 1306 0 146.70000000000002
 28700 2463 1314 0 146.70000000000002
 28800 2449 1323 0 146.70000000000002
 28900 2416 1344 0 146.70000000000002
 29000 2397 1353 0 146.70000000000002
 29100 2385 1359 0 146.70000000000002
 29200 2357 1382 0 146.70000000000002
 29300 2339 1396 0 146.70000000000002
 29400 2321 1402 0 146.70000000000002
 29500 2293 1422 0 146.70000000000002
 29600 2280 1430 0 146.70000000000002
 29700 2264 1437 0 146.70000000000002
 29800 2232 1456 0 146.70000000000002
 29900 2214 1469 0 146.70000000000002
 30000 2198 1482 0 146.70000000000002
 30100 2167 1498 0 146.70000000000002
 30200 2155 1510 0 146.70000000000002
 30300 2141 1521 0 146.70000000000002
 30400 2109 1539 0 146.70000000000002
 30500 2091 1547 0 146.70000000000002
 30600 2077 1557 0 146.70000000000002
 30700 2045 1578 0 146.70000000000002
 30800 2030 1588 0 146.70000000000002
 30900 2016 1602 0 146.70000000000002
 31000 1993 1623 0 146.70000000000002
 31100 1980 1636 0 146.70000000000002
 31200 1967 1644 0 146.70000000000002
 31300 1931 1664 0 146.70000000000002
 31400 1913 1676 0 146.70000000000002
 31500 1896 1688 0 146.70000000000002
 31600 1869 1713 0 146.70000000000002
 31700 1854 1724 0 146.70000000000002
 31800 1836 1732 0 146.70000000000002
 31900 1809 1750 0 146.70000000000002
 32000 1798 1756 0 146.70000000000002
 32100 1779 1764 0 146.70000000000002
 32200 1749 1787 0 146.70000000000002
 32300 1733 1793 0 146.70000000000002
 32400 1716 1801 0 146.70000000000002
 32500 1685 1822 0 146.70000000000002
 32600 1668 1834 0 146.70000000000002
 32700 1656 1841 0 146.70000000000002
 32800 1625 1861 0 146.70000000000002
 32900 1612 1874 0 146.70000000000002
 33000 1601 1881 0 146.70000000000002
 33100 1573 1902 0 147.00000000000003
 33200 1558 1914 0 147.30000000000004
 33300 1544 1925 0 147.30000000000004
 33400 1513 1948 0 147.30000000000004
 33500 1498 1960 0 147.30000000000004
 33600 1481 1973 0 147.30000000000004
 33700 1450 1991 0 147.60000000000005
 33800 1433 2003 0 147.60000000000005
 34000 1387 2032 0 147.97500000000005
 34100 1371 2043 0 148.42500000000004
 34200 1353 2056 0 148.87500000000003
 34300 1324 2077 0 148.87500000000003
 34400 1312 2088 0 149.32500000000002
 34500 1297 2097 0 149.775
 34600 1266 2112 0 149.775
 34700 1249 2123 0 149.775
 34900 1198 2143 0 149.775
 35000 1181 2153 0 149.775
 35200 1144 2183 0 149.775
 35300 1126 2191 0 149.775
 35400 1110 2203 0 150.3
 35500 1078 2223 0 150.3
 35600 1065 2233 0 150.9
 35800 1019 2253 0 151.5
 35900 1004 2264 0 151.5
 36100 955 2288 0 151.5
 36200 944 2293 0 151.5
 36400 906 2316 0 152.25
 36500 895 2324 0 152.25
 36600 884 2332 0 152.25
 36700 863 2341 0 154.64999999999998
 36800 853 2344 0 154.64999999999998
 36900 838 2348 0 154.64999999999998
 37000 811 2364 0 154.64999999999998
 37100 801 2367 0 154.64999999999998
 37300 765 2389 0 154.64999999999998
 37400 750 2394 0 157.49999999999997
 37600 716 2408 0 160.34999999999997
 37700 703 2412 0 160.34999999999997
 37800 706 2415 0 160.34999999999997
 37900 701 2418 0 160.34999999999997
 38000 703 2420 0 160.34999999999997
 38200 703 2427 0 160.34999999999997
 38300 705 2430 0 160.34999999999997
 38400 705 2433 0 160.34999999999997
 38500 709 2437 0 143.84999999999997
 38600 711 2437 0 135.59999999999997
 38700 711 2434 0 127.34999999999997
 38800 707 2428 0 110.84999999999997
 38900 707 2430 0 102.59999999999997
 39000 704 2431 0 94.34999999999997
 39100 705 2435 0 77.84999999999997
 39200 708 2435 0 69.59999999999997
 39300 708 2432 0 61.349999999999966
 39400 709 2433 0 44.849999999999966
 39500 709 2435 0 36.599999999999966
 39600 708 2434 0 28.349999999999966
 39700 706 2434 0 14.849999999999966
 39800 709 2434 0 10.949999999999966
 39900 710 2436 0 7.9499999999999655
 40000 709 2434 0 2.849999999999966
 40100 731 2433 0 2.849999999999966
 40200 751 2433 0 2.849999999999966
 40300 787 2437 0 2.849999999999966
 40400 808 2439 0 2.849999999999966
 40500 822 2441 0 2.849999999999966
 40600 858 2445 0 2.849999999999966
 40700 877 2443 0 2.849999999999966
 40800 897 2446 0 2.849999999999966
 40900 935 2451 0 2.849999999999966
 41000 952 2451 0 2.849999999999966
 41100 967 2455 0 2.849999999999966
 41200 1005 2457 0 2.849999999999966
 41300 1027 2455 0 2.849999999999966
 41400 1045 2456 0 2.849999999999966
 41500 1088 2455 0 2.849999999999966
 41600 1107 2459 0 2.849999999999966
 41700 1125 2456 0 2.849999999999966
 41800 1167 2459 0 2.849999999999966
 41900 1189 2459 0 2.849999999999966
 42000 1207 2457 0 2.849999999999966
 42100 1237 2458 0 2.849999999999966
 42200 1255 2458 0 2.849999999999966
 42300 1271 2461 0 2.849999999999966
 42400 1311 2467 0 2.849999999999966
 42500 1332 2470 0 2.849999999999966
 42600 1347 2470 0 2.849999999999966
 42700 1387 2474 0 2.849999999999966
 42800 1405 2473 0 2.849999999999966
 42900 1425 2477 0 2.849999999999966
 43000 1464 2482 0 2.849999999999966
 43100 1480 2482 0 2.849999999999966
 43200 1498 2482 0 2.849999999999966
 43300 1536 2485 0 2.849999999999966
 43400 1553 2485 0 2.849999999999966
 43500 1573 2485 0 2.849999999999966
 43600 1616 2482 0 2.849999999999966
 43700 1635 2484 0 2.849999999999966
 43800 1654 2484 0 2.849999999999966
 43900 1694 2485 0 2.849999999999966
 44000 1712 2488 0 2.849999999999966
 44100 1730 2487 0 2.849999999999966
 44200 1771 2492 0 2.849999999999966
 44300 1789 2492 0 2.849999999999966
 44400 1809 2493 0 2.849999999999966
 44500 1843 2496 0 2.849999999999966
 44600 1863 2495 0 2.849999999999966
 44700 1879 2498 0 2.849999999999966
 44800 1920 2495 0 2.849999999999966
 44900 1940 2499 0 2.849999999999966
 45000 1957 2497 0 2.849999999999966
 45100 1994 2495 0 2.849999999999966
 45200 2011 2497 0 2.849999999999966
 45300 2027 2496 0 2.849999999999966
 45400 2065 2499 0 2.849999999999966
 45500 2081 2497 0 2.849999999999966
 45600 2100 2495 0 2.849999999999966
 45700 2139 2497 0 2.849999999999966
 45800 2161 2495 0 2.849999999999966
 45900 2176 2493 0 2.849999999999966
 46000 2213 2491 0 2.849999999999966
 46100 2234 2493 0 2.849999999999966
 46200 2250 2493 0 2.849999999999966
 46300 2286 2495 0 2.849999999999966
 46400 2304 2495 0 2.849999999999966
 46500 2323 2493 0 2.849999999999966
 46600 2362 2500 0 2.849999999999966
 46700 2382 2500 0 2.849999999999966
 46800 2402 2499 0 2.849999999999966
 46900 2439 2501 0 2.849999999999966
 47000 2456 2499 0 2.849999999999966
 47100 2472 2499 0 2.849999999999966
 47200 2504 2503 0 2.849999999999966
 47300 2521 2503 0 2.849999999999966
 47400 2537 2506 0 2.849999999999966
 47500 2569 2507 0 2.849999999999966
 47600 2591 2508 0 2.849999999999966
 47700 2608 2506 0 2.849999999999966
 47800 2645 2504 0 2.849999999999966
 47900 2664 2504 0 2.849999999999966
 48000 2680 2507 0 2.849999999999966
 48100 2720 2507 0 2.849999999999966
 48200 2739 2507 0 2.849999999999966
 48300 2755 2508 0 2.849999999999966
 48400 2793 2513 0 2.849999999999966
 48500 2814 2514 0 2.849999999999966
 48700 2866 2516 0 2.849999999999966
 48800 2881 2516 0 2.849999999999966
 49000 2926 2519 0 2.849999999999966
 49100 2944 2523 0 2.849999999999966
 49300 2989 2529 0 2.849999999999966
 49400 3002 2532 0 2.849999999999966
 49600 3053 2535 0 2.849999999999966
 49700 3068 2536 0 2.849999999999966
 49800 3083 2536 0 2.849999999999966
 49900 3114 2536 0 2.849999999999966
 50000 3126 2534 0 2.849999999999966
 50200 3169 2537 0 2.849999999999966
 50300 3181 2538 0 2.849999999999966
 50500 3231 2541 0 2.249999999999966
 50600 3249 2542 0 1.6499999999999657
 50700 3266 2542 0 1.6499999999999657
 50800 3292 2545 0 1.6499999999999657
 50900 3304 2542 0 1.6499999999999657
 51000 3315 2542 0 0.8249999999999658
 51100 3337 2545 0 0.8249999999999658
 51200 3347 2547 0 0.8249999999999658
 51400 3388 2542 0 -2.025000000000034
 51500 3399 2539 0 -2.025000000000034
 51700 3447 2536 0 -2.025000000000034
 51800 3458 2536 0 -2.025000000000034
 51900 3458 2539 0 -2.025000000000034
 52000 3454 2540 0 -2.025000000000034
 52100 3454 2540 0 -2.025000000000034
 52300 3457 2540 0 -2.025000000000034
 52400 3457 2539 0 -2.025000000000034
 52600 3458 2541 0 -18.525000000000034
 52700 3459 2542 0 -26.775000000000034
 52800 3461 2544 0 -35.025000000000034
 52900 3455 2545 0 -51.525000000000034
 53000 3454 2547 0 -59.775000000000034
 53100 3456 2545 0 -68.02500000000003
 53200 3461 2545 0 -82.87500000000003
 53300 3464 2548 0 -88.12500000000003
 53400 3465 2551 0 -92.02500000000003
 53500 3463 2551 0 -97.35000000000004
 53600 3464 2554 0 -99.67500000000004
 53700 3458 2539 0 -99.67500000000004
 53800 3454 2505 0 -99.67500000000004
 53900 3453 2487 0 -99.67500000000004
 54000 3451 2467 0 -99.67500000000004
 54100 3450 2436 0 -99.67500000000004
 54200 3450 2422 0 -99.67500000000004
 54300 3448 2403 0 -99.67500000000004
 54400 3442 2371 0 -99.67500000000004
 54500 3436 2352 0 -99.67500000000004
 54600 3436 2333 0 -99.67500000000004
 54700 3434 2301 0 -99.67500000000004
 54800 3431 2282 0 -99.67500000000004
 54900 3429 2263 0 -99.67500000000004
 55000 3422 2226 0 -99.67500000000004
 55100 3422 2211 0 -99.67500000000004
 55300 3421 2164 0 -100.12500000000003
 55400 3420 2145 0 -100.12500000000003
 55500 3417 2128 0 -100.12500000000003
 55600 3408 2088 0 -100.12500000000003
 55700 3406 2069 0 -100.12500000000003
 55800 3405 2054 0 -100.12500000000003
 55900 3397 2016 0 -100.12500000000003
 56000 3391 2001 0 -100.12500000000003
 56100 3391 1981 0 -100.12500000000003
 56200 3391 1947 0 -100.12500000000003
 56300 3389 1927 0 -100.42500000000003
 56400 3384 1908 0 -100.72500000000002
 56500 3375 1870 0 -101.02500000000002
 56600 3375 1851 0 -101.32500000000002
 56700 3373 1835 0 -101.32500000000002
 56800 3363 1796 0 -101.32500000000002
 56900 3357 1779 0 -101.32500000000002
 57000 3356 1762 0 -101.32500000000002
 57100 3352 1728 0 -101.32500000000002
 57200 3347 1708 0 -101.62500000000001
 57400 3338 1656 0 -102.30000000000001
 57500 3335 1639 0 -102.67500000000001
 57600 3333 1619 0 -102.67500000000001
 57700 3325 1582 0 -102.67500000000001
 57800 3324 1566 0 -102.67500000000001
 58000 3315 1509 0 -103.05000000000001
 58100 3312 1490 0 -103.05000000000001
 58300 3293 1432 0 -103.42500000000001
 58400 3293 1412 0 -103.42500000000001
 58600 3286 1354 0 -103.95000000000002
 58700 3279 1335 0 -103.95000000000002
 58900 3264 1285 0 -105.30000000000001
 59000 3259 1268 0 -105.30000000000001
 59200 3250 1224 0 -105.97500000000001
 59300 3242 1212 0 -106.65
 59400 3236 1195 0 -106.65
 59500 3225 1164 0 -106.65
 59600 3224 1151 0 -106.65
 59800 3206 1107 0 -106.65
 59900 3203 1096 0 -106.65
 60000 3200 1080 0 -106.65
 60100 3196 1051 0 -106.65
 60200 3192 1038 0 -107.775
 60400 3173 998 0 -108.9
 60500 3167 983 0 -108.9
 60700 3149 937 0 -108.9
 60800 3146 927 0 -108.9
 61000 3130 892 0 -108.9
 61100 3124 883 0 -108.9
 61300 3117 860 0 -108.9
 61400 3114 860 0 -108.9
 61500 3117 863 0 -108.9
 61600 3115 864 0 -108.9
